%Arquivo de dados
%tempo[s],Valor[A]
0.027103,-7.123299
0.027104,-7.125944
0.027105,-7.128589
0.027106,-7.131232
0.027107,-7.133874
0.027108,-7.136516
0.027109,-7.139156
0.027110,-7.141795
0.027111,-7.144434
0.027112,-7.147071
0.027113,-7.149707
0.027114,-7.152342
0.027115,-7.154977
0.027116,-7.157610
0.027117,-7.160242
0.027118,-7.162873
0.027119,-7.165503
0.027120,-7.168133
0.027121,-7.170761
0.027122,-7.173388
0.027123,-7.176014
0.027124,-7.178639
0.027125,-7.181263
0.027126,-7.183886
0.027127,-7.186508
0.027128,-7.189129
0.027129,-7.191749
0.027130,-7.194368
0.027131,-7.196986
0.027132,-7.199603
0.027133,-7.202219
0.027134,-7.204833
0.027135,-7.207447
0.027136,-7.210060
0.027137,-7.212672
0.027138,-7.215282
0.027139,-7.217892
0.027140,-7.220501
0.027141,-7.223109
0.027142,-7.225715
0.027143,-7.228321
0.027144,-7.230925
0.027145,-7.233529
0.027146,-7.236131
0.027147,-7.238733
0.027148,-7.241333
0.027149,-7.243933
0.027150,-7.246531
0.027151,-7.249129
0.027152,-7.251725
0.027153,-7.254320
0.027154,-7.256915
0.027155,-7.259508
0.027156,-7.262100
0.027157,-7.264691
0.027158,-7.267281
0.027159,-7.269871
0.027160,-7.272459
0.027161,-7.275046
0.027162,-7.277632
0.027163,-7.280217
0.027164,-7.282801
0.027165,-7.285384
0.027166,-7.287966
0.027167,-7.290546
0.027168,-7.293126
0.027169,-7.295705
0.027170,-7.298283
0.027171,-7.300859
0.027172,-7.303435
0.027173,-7.306010
0.027174,-7.308583
0.027175,-7.311156
0.027176,-7.313727
0.027177,-7.316298
0.027178,-7.318867
0.027179,-7.321436
0.027180,-7.324003
0.027181,-7.326569
0.027182,-7.329135
0.027183,-7.331699
0.027184,-7.334262
0.027185,-7.336824
0.027186,-7.339385
0.027187,-7.341945
0.027188,-7.344504
0.027189,-7.347062
0.027190,-7.349619
0.027191,-7.352175
0.027192,-7.354730
0.027193,-7.357284
0.027194,-7.359837
0.027195,-7.362388
0.027196,-7.364939
0.027197,-7.367489
0.027198,-7.370037
0.027199,-7.372585
0.027200,-7.375131
0.027201,-7.377677
0.027202,-7.380221
0.027203,-7.382764
0.027204,-7.385307
0.027205,-7.387848
0.027206,-7.390388
0.027207,-7.392927
0.027208,-7.395465
0.027209,-7.398002
0.027210,-7.400538
0.027211,-7.403073
0.027212,-7.405607
0.027213,-7.408140
0.027214,-7.410672
0.027215,-7.413202
0.027216,-7.415732
0.027217,-7.418260
0.027218,-7.420788
0.027219,-7.423315
0.027220,-7.425840
0.027221,-7.428364
0.027222,-7.430888
0.027223,-7.433410
0.027224,-7.435931
0.027225,-7.438451
0.027226,-7.440970
0.027227,-7.443488
0.027228,-7.446005
0.027229,-7.448521
0.027230,-7.451036
0.027231,-7.453550
0.027232,-7.456063
0.027233,-7.458574
0.027234,-7.461085
0.027235,-7.463595
0.027236,-7.466103
0.027237,-7.468611
0.027238,-7.471117
0.027239,-7.473622
0.027240,-7.476127
0.027241,-7.478630
0.027242,-7.481132
0.027243,-7.483633
0.027244,-7.486133
0.027245,-7.488632
0.027246,-7.491130
0.027247,-7.493627
0.027248,-7.496122
0.027249,-7.498617
0.027250,-7.501111
0.027251,-7.503603
0.027252,-7.506095
0.027253,-7.508585
0.027254,-7.511075
0.027255,-7.513563
0.027256,-7.516050
0.027257,-7.518536
0.027258,-7.521021
0.027259,-7.523505
0.027260,-7.525988
0.027261,-7.528470
0.027262,-7.530951
0.027263,-7.533431
0.027264,-7.535909
0.027265,-7.538387
0.027266,-7.540863
0.027267,-7.543339
0.027268,-7.545813
0.027269,-7.548287
0.027270,-7.550759
0.027271,-7.553230
0.027272,-7.555700
0.027273,-7.558169
0.027274,-7.560637
0.027275,-7.563104
0.027276,-7.565570
0.027277,-7.568034
0.027278,-7.570498
0.027279,-7.572960
0.027280,-7.575422
0.027281,-7.577882
0.027282,-7.580342
0.027283,-7.582800
0.027284,-7.585257
0.027285,-7.587713
0.027286,-7.590168
0.027287,-7.592622
0.027288,-7.595075
0.027289,-7.597527
0.027290,-7.599978
0.027291,-7.602427
0.027292,-7.604876
0.027293,-7.607323
0.027294,-7.609770
0.027295,-7.612215
0.027296,-7.614659
0.027297,-7.617102
0.027298,-7.619544
0.027299,-7.621985
0.027300,-7.624425
0.027301,-7.626864
0.027302,-7.629302
0.027303,-7.631738
0.027304,-7.634174
0.027305,-7.636608
0.027306,-7.639042
0.027307,-7.641474
0.027308,-7.643905
0.027309,-7.646335
0.027310,-7.648764
0.027311,-7.651192
0.027312,-7.653619
0.027313,-7.656045
0.027314,-7.658470
0.027315,-7.660893
0.027316,-7.663316
0.027317,-7.665737
0.027318,-7.668157
0.027319,-7.670577
0.027320,-7.672995
0.027321,-7.675412
0.027322,-7.677828
0.027323,-7.680243
0.027324,-7.682656
0.027325,-7.685069
0.027326,-7.687481
0.027327,-7.689891
0.027328,-7.692301
0.027329,-7.694709
0.027330,-7.697116
0.027331,-7.699522
0.027332,-7.701927
0.027333,-7.704331
0.027334,-7.706734
0.027335,-7.709136
0.027336,-7.711537
0.027337,-7.713936
0.027338,-7.716335
0.027339,-7.718732
0.027340,-7.721128
0.027341,-7.723523
0.027342,-7.725918
0.027343,-7.728311
0.027344,-7.730702
0.027345,-7.733093
0.027346,-7.735483
0.027347,-7.737871
0.027348,-7.740259
0.027349,-7.742645
0.027350,-7.745031
0.027351,-7.747415
0.027352,-7.749798
0.027353,-7.752180
0.027354,-7.754561
0.027355,-7.756941
0.027356,-7.759319
0.027357,-7.761697
0.027358,-7.764073
0.027359,-7.766449
0.027360,-7.768823
0.027361,-7.771196
0.027362,-7.773568
0.027363,-7.775939
0.027364,-7.778309
0.027365,-7.780678
0.027366,-7.783045
0.027367,-7.785412
0.027368,-7.787777
0.027369,-7.790141
0.027370,-7.792505
0.027371,-7.794867
0.027372,-7.797228
0.027373,-7.799588
0.027374,-7.801946
0.027375,-7.804304
0.027376,-7.806661
0.027377,-7.809016
0.027378,-7.811370
0.027379,-7.813724
0.027380,-7.816076
0.027381,-7.818427
0.027382,-7.820777
0.027383,-7.823125
0.027384,-7.825473
0.027385,-7.827820
0.027386,-7.830165
0.027387,-7.832509
0.027388,-7.834853
0.027389,-7.837195
0.027390,-7.839536
0.027391,-7.841876
0.027392,-7.844214
0.027393,-7.846552
0.027394,-7.848889
0.027395,-7.851224
0.027396,-7.853558
0.027397,-7.855891
0.027398,-7.858224
0.027399,-7.860554
0.027400,-7.862884
0.027401,-7.865213
0.027402,-7.867541
0.027403,-7.869867
0.027404,-7.872192
0.027405,-7.874517
0.027406,-7.876840
0.027407,-7.879162
0.027408,-7.881483
0.027409,-7.883803
0.027410,-7.886121
0.027411,-7.888439
0.027412,-7.890755
0.027413,-7.893070
0.027414,-7.895385
0.027415,-7.897698
0.027416,-7.900009
0.027417,-7.902320
0.027418,-7.904630
0.027419,-7.906938
0.027420,-7.909246
0.027421,-7.911552
0.027422,-7.913857
0.027423,-7.916161
0.027424,-7.918464
0.027425,-7.920766
0.027426,-7.923067
0.027427,-7.925366
0.027428,-7.927665
0.027429,-7.929962
0.027430,-7.932258
0.027431,-7.934553
0.027432,-7.936847
0.027433,-7.939140
0.027434,-7.941432
0.027435,-7.943722
0.027436,-7.946012
0.027437,-7.948300
0.027438,-7.950587
0.027439,-7.952873
0.027440,-7.955158
0.027441,-7.957442
0.027442,-7.959724
0.027443,-7.962006
0.027444,-7.964286
0.027445,-7.966565
0.027446,-7.968843
0.027447,-7.971120
0.027448,-7.973396
0.027449,-7.975671
0.027450,-7.977944
0.027451,-7.980217
0.027452,-7.982488
0.027453,-7.984758
0.027454,-7.987027
0.027455,-7.989295
0.027456,-7.991562
0.027457,-7.993828
0.027458,-7.996092
0.027459,-7.998355
0.027460,-8.000618
0.027461,-8.002879
0.027462,-8.005139
0.027463,-8.007397
0.027464,-8.009655
0.027465,-8.011912
0.027466,-8.014167
0.027467,-8.016421
0.027468,-8.018674
0.027469,-8.020926
0.027470,-8.023177
0.027471,-8.025427
0.027472,-8.027675
0.027473,-8.029923
0.027474,-8.032169
0.027475,-8.034414
0.027476,-8.036658
0.027477,-8.038901
0.027478,-8.041142
0.027479,-8.043383
0.027480,-8.045622
0.027481,-8.047861
0.027482,-8.050098
0.027483,-8.052334
0.027484,-8.054569
0.027485,-8.056802
0.027486,-8.059035
0.027487,-8.061266
0.027488,-8.063496
0.027489,-8.065726
0.027490,-8.067954
0.027491,-8.070180
0.027492,-8.072406
0.027493,-8.074631
0.027494,-8.076854
0.027495,-8.079076
0.027496,-8.081297
0.027497,-8.083517
0.027498,-8.085736
0.027499,-8.087953
0.027500,-8.090170
0.027501,-8.092385
0.027502,-8.094599
0.027503,-8.096812
0.027504,-8.099024
0.027505,-8.101235
0.027506,-8.103445
0.027507,-8.105653
0.027508,-8.107860
0.027509,-8.110066
0.027510,-8.112271
0.027511,-8.114475
0.027512,-8.116678
0.027513,-8.118879
0.027514,-8.121080
0.027515,-8.123279
0.027516,-8.125477
0.027517,-8.127674
0.027518,-8.129870
0.027519,-8.132064
0.027520,-8.134258
0.027521,-8.136450
0.027522,-8.138641
0.027523,-8.140831
0.027524,-8.143020
0.027525,-8.145207
0.027526,-8.147394
0.027527,-8.149579
0.027528,-8.151763
0.027529,-8.153946
0.027530,-8.156128
0.027531,-8.158309
0.027532,-8.160488
0.027533,-8.162667
0.027534,-8.164844
0.027535,-8.167020
0.027536,-8.169195
0.027537,-8.171368
0.027538,-8.173541
0.027539,-8.175712
0.027540,-8.177883
0.027541,-8.180052
0.027542,-8.182220
0.027543,-8.184386
0.027544,-8.186552
0.027545,-8.188716
0.027546,-8.190880
0.027547,-8.193042
0.027548,-8.195203
0.027549,-8.197362
0.027550,-8.199521
0.027551,-8.201679
0.027552,-8.203835
0.027553,-8.205990
0.027554,-8.208144
0.027555,-8.210297
0.027556,-8.212448
0.027557,-8.214599
0.027558,-8.216748
0.027559,-8.218896
0.027560,-8.221043
0.027561,-8.223189
0.027562,-8.225333
0.027563,-8.227477
0.027564,-8.229619
0.027565,-8.231760
0.027566,-8.233900
0.027567,-8.236039
0.027568,-8.238176
0.027569,-8.240313
0.027570,-8.242448
0.027571,-8.244582
0.027572,-8.246715
0.027573,-8.248847
0.027574,-8.250977
0.027575,-8.253107
0.027576,-8.255235
0.027577,-8.257362
0.027578,-8.259488
0.027579,-8.261612
0.027580,-8.263736
0.027581,-8.265858
0.027582,-8.267979
0.027583,-8.270099
0.027584,-8.272218
0.027585,-8.274336
0.027586,-8.276452
0.027587,-8.278568
0.027588,-8.280682
0.027589,-8.282795
0.027590,-8.284906
0.027591,-8.287017
0.027592,-8.289126
0.027593,-8.291234
0.027594,-8.293342
0.027595,-8.295447
0.027596,-8.297552
0.027597,-8.299656
0.027598,-8.301758
0.027599,-8.303859
0.027600,-8.305959
0.027601,-8.308058
0.027602,-8.310155
0.027603,-8.312252
0.027604,-8.314347
0.027605,-8.316441
0.027606,-8.318534
0.027607,-8.320626
0.027608,-8.322716
0.027609,-8.324805
0.027610,-8.326894
0.027611,-8.328981
0.027612,-8.331066
0.027613,-8.333151
0.027614,-8.335234
0.027615,-8.337317
0.027616,-8.339398
0.027617,-8.341477
0.027618,-8.343556
0.027619,-8.345634
0.027620,-8.347710
0.027621,-8.349785
0.027622,-8.351859
0.027623,-8.353932
0.027624,-8.356003
0.027625,-8.358074
0.027626,-8.360143
0.027627,-8.362211
0.027628,-8.364278
0.027629,-8.366343
0.027630,-8.368408
0.027631,-8.370471
0.027632,-8.372533
0.027633,-8.374594
0.027634,-8.376653
0.027635,-8.378712
0.027636,-8.380769
0.027637,-8.382825
0.027638,-8.384880
0.027639,-8.386934
0.027640,-8.388986
0.027641,-8.391038
0.027642,-8.393088
0.027643,-8.395137
0.027644,-8.397184
0.027645,-8.399231
0.027646,-8.401276
0.027647,-8.403321
0.027648,-8.405363
0.027649,-8.407405
0.027650,-8.409446
0.027651,-8.411485
0.027652,-8.413523
0.027653,-8.415560
0.027654,-8.417596
0.027655,-8.419631
0.027656,-8.421664
0.027657,-8.423696
0.027658,-8.425727
0.027659,-8.427757
0.027660,-8.429786
0.027661,-8.431813
0.027662,-8.433839
0.027663,-8.435864
0.027664,-8.437888
0.027665,-8.439911
0.027666,-8.441932
0.027667,-8.443953
0.027668,-8.445972
0.027669,-8.447989
0.027670,-8.450006
0.027671,-8.452021
0.027672,-8.454036
0.027673,-8.456049
0.027674,-8.458060
0.027675,-8.460071
0.027676,-8.462080
0.027677,-8.464089
0.027678,-8.466096
0.027679,-8.468101
0.027680,-8.470106
0.027681,-8.472109
0.027682,-8.474112
0.027683,-8.476113
0.027684,-8.478112
0.027685,-8.480111
0.027686,-8.482108
0.027687,-8.484105
0.027688,-8.486099
0.027689,-8.488093
0.027690,-8.490086
0.027691,-8.492077
0.027692,-8.494067
0.027693,-8.496056
0.027694,-8.498044
0.027695,-8.500030
0.027696,-8.502016
0.027697,-8.504000
0.027698,-8.505983
0.027699,-8.507964
0.027700,-8.509945
0.027701,-8.511924
0.027702,-8.513902
0.027703,-8.515879
0.027704,-8.517855
0.027705,-8.519829
0.027706,-8.521802
0.027707,-8.523774
0.027708,-8.525745
0.027709,-8.527715
0.027710,-8.529683
0.027711,-8.531650
0.027712,-8.533616
0.027713,-8.535581
0.027714,-8.537544
0.027715,-8.539507
0.027716,-8.541468
0.027717,-8.543427
0.027718,-8.545386
0.027719,-8.547344
0.027720,-8.549300
0.027721,-8.551255
0.027722,-8.553209
0.027723,-8.555161
0.027724,-8.557113
0.027725,-8.559063
0.027726,-8.561012
0.027727,-8.562959
0.027728,-8.564906
0.027729,-8.566851
0.027730,-8.568795
0.027731,-8.570738
0.027732,-8.572680
0.027733,-8.574620
0.027734,-8.576559
0.027735,-8.578497
0.027736,-8.580434
0.027737,-8.582369
0.027738,-8.584304
0.027739,-8.586237
0.027740,-8.588169
0.027741,-8.590099
0.027742,-8.592029
0.027743,-8.593957
0.027744,-8.595884
0.027745,-8.597810
0.027746,-8.599734
0.027747,-8.601658
0.027748,-8.603580
0.027749,-8.605501
0.027750,-8.607420
0.027751,-8.609339
0.027752,-8.611256
0.027753,-8.613172
0.027754,-8.615087
0.027755,-8.617000
0.027756,-8.618912
0.027757,-8.620824
0.027758,-8.622733
0.027759,-8.624642
0.027760,-8.626549
0.027761,-8.628456
0.027762,-8.630361
0.027763,-8.632264
0.027764,-8.634167
0.027765,-8.636068
0.027766,-8.637968
0.027767,-8.639867
0.027768,-8.641765
0.027769,-8.643661
0.027770,-8.645556
0.027771,-8.647450
0.027772,-8.649343
0.027773,-8.651234
0.027774,-8.653124
0.027775,-8.655013
0.027776,-8.656901
0.027777,-8.658788
0.027778,-8.660673
0.027779,-8.662557
0.027780,-8.664440
0.027781,-8.666321
0.027782,-8.668202
0.027783,-8.670081
0.027784,-8.671959
0.027785,-8.673835
0.027786,-8.675711
0.027787,-8.677585
0.027788,-8.679458
0.027789,-8.681330
0.027790,-8.683200
0.027791,-8.685070
0.027792,-8.686938
0.027793,-8.688804
0.027794,-8.690670
0.027795,-8.692534
0.027796,-8.694398
0.027797,-8.696259
0.027798,-8.698120
0.027799,-8.699979
0.027800,-8.701838
0.027801,-8.703694
0.027802,-8.705550
0.027803,-8.707405
0.027804,-8.709258
0.027805,-8.711110
0.027806,-8.712961
0.027807,-8.714810
0.027808,-8.716658
0.027809,-8.718505
0.027810,-8.720351
0.027811,-8.722196
0.027812,-8.724039
0.027813,-8.725881
0.027814,-8.727722
0.027815,-8.729561
0.027816,-8.731400
0.027817,-8.733237
0.027818,-8.735073
0.027819,-8.736907
0.027820,-8.738741
0.027821,-8.740573
0.027822,-8.742404
0.027823,-8.744233
0.027824,-8.746062
0.027825,-8.747889
0.027826,-8.749715
0.027827,-8.751539
0.027828,-8.753363
0.027829,-8.755185
0.027830,-8.757006
0.027831,-8.758826
0.027832,-8.760644
0.027833,-8.762461
0.027834,-8.764277
0.027835,-8.766092
0.027836,-8.767905
0.027837,-8.769718
0.027838,-8.771529
0.027839,-8.773338
0.027840,-8.775147
0.027841,-8.776954
0.027842,-8.778760
0.027843,-8.780565
0.027844,-8.782368
0.027845,-8.784171
0.027846,-8.785972
0.027847,-8.787771
0.027848,-8.789570
0.027849,-8.791367
0.027850,-8.793163
0.027851,-8.794958
0.027852,-8.796751
0.027853,-8.798544
0.027854,-8.800335
0.027855,-8.802124
0.027856,-8.803913
0.027857,-8.805700
0.027858,-8.807486
0.027859,-8.809271
0.027860,-8.811054
0.027861,-8.812837
0.027862,-8.814618
0.027863,-8.816397
0.027864,-8.818176
0.027865,-8.819953
0.027866,-8.821729
0.027867,-8.823504
0.027868,-8.825277
0.027869,-8.827049
0.027870,-8.828820
0.027871,-8.830590
0.027872,-8.832358
0.027873,-8.834126
0.027874,-8.835892
0.027875,-8.837656
0.027876,-8.839420
0.027877,-8.841182
0.027878,-8.842943
0.027879,-8.844702
0.027880,-8.846461
0.027881,-8.848218
0.027882,-8.849974
0.027883,-8.851729
0.027884,-8.853482
0.027885,-8.855234
0.027886,-8.856985
0.027887,-8.858734
0.027888,-8.860483
0.027889,-8.862230
0.027890,-8.863976
0.027891,-8.865720
0.027892,-8.867464
0.027893,-8.869206
0.027894,-8.870946
0.027895,-8.872686
0.027896,-8.874424
0.027897,-8.876161
0.027898,-8.877897
0.027899,-8.879631
0.027900,-8.881364
0.027901,-8.883096
0.027902,-8.884827
0.027903,-8.886557
0.027904,-8.888285
0.027905,-8.890012
0.027906,-8.891737
0.027907,-8.893462
0.027908,-8.895185
0.027909,-8.896907
0.027910,-8.898627
0.027911,-8.900346
0.027912,-8.902064
0.027913,-8.903781
0.027914,-8.905497
0.027915,-8.907211
0.027916,-8.908924
0.027917,-8.910636
0.027918,-8.912346
0.027919,-8.914055
0.027920,-8.915763
0.027921,-8.917470
0.027922,-8.919175
0.027923,-8.920879
0.027924,-8.922582
0.027925,-8.924284
0.027926,-8.925984
0.027927,-8.927683
0.027928,-8.929381
0.027929,-8.931077
0.027930,-8.932773
0.027931,-8.934467
0.027932,-8.936159
0.027933,-8.937851
0.027934,-8.939541
0.027935,-8.941230
0.027936,-8.942917
0.027937,-8.944604
0.027938,-8.946289
0.027939,-8.947973
0.027940,-8.949655
0.027941,-8.951336
0.027942,-8.953016
0.027943,-8.954695
0.027944,-8.956372
0.027945,-8.958049
0.027946,-8.959724
0.027947,-8.961397
0.027948,-8.963070
0.027949,-8.964741
0.027950,-8.966410
0.027951,-8.968079
0.027952,-8.969746
0.027953,-8.971412
0.027954,-8.973077
0.027955,-8.974740
0.027956,-8.976402
0.027957,-8.978063
0.027958,-8.979723
0.027959,-8.981381
0.027960,-8.983038
0.027961,-8.984694
0.027962,-8.986348
0.027963,-8.988002
0.027964,-8.989654
0.027965,-8.991304
0.027966,-8.992954
0.027967,-8.994602
0.027968,-8.996249
0.027969,-8.997894
0.027970,-8.999538
0.027971,-9.001181
0.027972,-9.002823
0.027973,-9.004463
0.027974,-9.006103
0.027975,-9.007741
0.027976,-9.009377
0.027977,-9.011012
0.027978,-9.012646
0.027979,-9.014279
0.027980,-9.015911
0.027981,-9.017541
0.027982,-9.019170
0.027983,-9.020797
0.027984,-9.022424
0.027985,-9.024049
0.027986,-9.025673
0.027987,-9.027295
0.027988,-9.028916
0.027989,-9.030536
0.027990,-9.032155
0.027991,-9.033772
0.027992,-9.035388
0.027993,-9.037003
0.027994,-9.038616
0.027995,-9.040229
0.027996,-9.041840
0.027997,-9.043449
0.027998,-9.045058
0.027999,-9.046665
0.028000,-9.048271
0.028001,-9.049875
0.028002,-9.051478
0.028003,-9.053080
0.028004,-9.054681
0.028005,-9.056280
0.028006,-9.057878
0.028007,-9.059475
0.028008,-9.061071
0.028009,-9.062665
0.028010,-9.064258
0.028011,-9.065849
0.028012,-9.067440
0.028013,-9.069029
0.028014,-9.070616
0.028015,-9.072203
0.028016,-9.073788
0.028017,-9.075372
0.028018,-9.076955
0.028019,-9.078536
0.028020,-9.080116
0.028021,-9.081695
0.028022,-9.083272
0.028023,-9.084848
0.028024,-9.086423
0.028025,-9.087997
0.028026,-9.089569
0.028027,-9.091140
0.028028,-9.092710
0.028029,-9.094278
0.028030,-9.095845
0.028031,-9.097411
0.028032,-9.098976
0.028033,-9.100539
0.028034,-9.102101
0.028035,-9.103662
0.028036,-9.105221
0.028037,-9.106779
0.028038,-9.108336
0.028039,-9.109891
0.028040,-9.111445
0.028041,-9.112998
0.028042,-9.114550
0.028043,-9.116100
0.028044,-9.117649
0.028045,-9.119197
0.028046,-9.120743
0.028047,-9.122288
0.028048,-9.123832
0.028049,-9.125375
0.028050,-9.126916
0.028051,-9.128456
0.028052,-9.129994
0.028053,-9.131532
0.028054,-9.133068
0.028055,-9.134603
0.028056,-9.136136
0.028057,-9.137668
0.028058,-9.139199
0.028059,-9.140728
0.028060,-9.142257
0.028061,-9.143784
0.028062,-9.145309
0.028063,-9.146834
0.028064,-9.148357
0.028065,-9.149878
0.028066,-9.151399
0.028067,-9.152918
0.028068,-9.154436
0.028069,-9.155952
0.028070,-9.157468
0.028071,-9.158982
0.028072,-9.160494
0.028073,-9.162005
0.028074,-9.163515
0.028075,-9.165024
0.028076,-9.166532
0.028077,-9.168038
0.028078,-9.169543
0.028079,-9.171046
0.028080,-9.172548
0.028081,-9.174049
0.028082,-9.175549
0.028083,-9.177047
0.028084,-9.178544
0.028085,-9.180040
0.028086,-9.181534
0.028087,-9.183027
0.028088,-9.184519
0.028089,-9.186010
0.028090,-9.187499
0.028091,-9.188987
0.028092,-9.190473
0.028093,-9.191958
0.028094,-9.193442
0.028095,-9.194925
0.028096,-9.196406
0.028097,-9.197886
0.028098,-9.199365
0.028099,-9.200842
0.028100,-9.202318
0.028101,-9.203793
0.028102,-9.205267
0.028103,-9.206739
0.028104,-9.208210
0.028105,-9.209679
0.028106,-9.211148
0.028107,-9.212615
0.028108,-9.214080
0.028109,-9.215544
0.028110,-9.217007
0.028111,-9.218469
0.028112,-9.219930
0.028113,-9.221389
0.028114,-9.222846
0.028115,-9.224303
0.028116,-9.225758
0.028117,-9.227212
0.028118,-9.228664
0.028119,-9.230116
0.028120,-9.231566
0.028121,-9.233014
0.028122,-9.234461
0.028123,-9.235907
0.028124,-9.237352
0.028125,-9.238795
0.028126,-9.240237
0.028127,-9.241678
0.028128,-9.243117
0.028129,-9.244556
0.028130,-9.245992
0.028131,-9.247428
0.028132,-9.248862
0.028133,-9.250295
0.028134,-9.251726
0.028135,-9.253156
0.028136,-9.254585
0.028137,-9.256013
0.028138,-9.257439
0.028139,-9.258864
0.028140,-9.260288
0.028141,-9.261710
0.028142,-9.263131
0.028143,-9.264551
0.028144,-9.265969
0.028145,-9.267386
0.028146,-9.268802
0.028147,-9.270216
0.028148,-9.271629
0.028149,-9.273041
0.028150,-9.274452
0.028151,-9.275861
0.028152,-9.277268
0.028153,-9.278675
0.028154,-9.280080
0.028155,-9.281484
0.028156,-9.282887
0.028157,-9.284288
0.028158,-9.285688
0.028159,-9.287086
0.028160,-9.288484
0.028161,-9.289879
0.028162,-9.291274
0.028163,-9.292667
0.028164,-9.294059
0.028165,-9.295450
0.028166,-9.296839
0.028167,-9.298227
0.028168,-9.299614
0.028169,-9.300999
0.028170,-9.302384
0.028171,-9.303766
0.028172,-9.305148
0.028173,-9.306528
0.028174,-9.307906
0.028175,-9.309284
0.028176,-9.310660
0.028177,-9.312035
0.028178,-9.313408
0.028179,-9.314780
0.028180,-9.316151
0.028181,-9.317521
0.028182,-9.318889
0.028183,-9.320256
0.028184,-9.321621
0.028185,-9.322986
0.028186,-9.324348
0.028187,-9.325710
0.028188,-9.327070
0.028189,-9.328429
0.028190,-9.329787
0.028191,-9.331143
0.028192,-9.332498
0.028193,-9.333851
0.028194,-9.335204
0.028195,-9.336555
0.028196,-9.337904
0.028197,-9.339253
0.028198,-9.340599
0.028199,-9.341945
0.028200,-9.343289
0.028201,-9.344632
